label,content,id,permalink
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me <USER> <USER>",1.30E+18,https://twitter.com/Rajeshw28014454/status/1295233483334250496
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me <USER> <USER> <USER> <USER>",1.30E+18,https://twitter.com/Rajeshw28014454/status/1295225591407370242
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me Mob. No 9896213373 <USER>",1.30E+18,https://twitter.com/Rajeshw28014454/status/1295232706620428289
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me Mob. No. 9896213373",1.30E+18,https://twitter.com/Rajeshw28014454/status/1295888948674195456
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me Mob. No. 9896213373 ",1.30E+18,https://twitter.com/Rajeshw28014454/status/1296099854901366784
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me Mob. No. 9896213373 <USER>",1.30E+18,https://twitter.com/Rajeshw28014454/status/1295234694561198081
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant, we need Ayushman card very much please help me Mob. No. 9896213373 <USER> <USER>",1.30E+18,https://twitter.com/Rajeshw28014454/status/1295233082375602176
0,"Please pray for the repose of the soul of D who has recently succumbed to cancer, after feisty and uncomplaining resistance, at a mere 38yrs. Her funeral is next week. Please pray also for her children and wider family.",1.30E+18,https://twitter.com/FrStephenB/status/1299340830533210112
0,"So as a cancer survivor, you got healthcare and as a healthy individual I lost my healthcare. My father died of cancer, so I sympathize, but you must see that Obamacare is a completely broken system as well. Neither Republicans nor Democrats have fixed a damn thing.",1.30E+18,https://twitter.com/pushfix/status/1296903095541268481
0,"Sound science there. I don't know a single person who's died of lung cancer since March. What is your point? NYC has a population of around 8.4 million, packed largely on an island about 13 miles long. Have you any guess as to why that made transmission more prevalent?",1.30E+18,https://twitter.com/SmoteTheLyre/status/1299457356363968513
0,"Study of 79,000 hospital admissions in Britain with #COVID19 revealed ZERO healthy children died out of 651 admitted. Six children died; all had major underlying health conditions (e.g., cerebral palsy, cancer). Study showed increased risk for obese kids. ",1.30E+18,https://twitter.com/EricMcPh/status/1299420446828396544
0,Survivor Podcast: Ethan Zohen Opens Up About His Cancer Battle and That Emotional Edge of Extinction Moment <URL>/survivor-ethan-zohn-cancer-battle-edge-of-extinction-moment/?rss=breakingnews,1.26E+18,https://twitter.com/tvseasonheaven/status/1262894824098840576
0,Thank for supporting such an important campaign! This type of screening is vital and all women should have access to it. I support a similar association here in my country; I lost one of my closest friends to breast cancer three years ago and this topic hits very close to home.,1.30E+18,https://twitter.com/space_oddity_75/status/1296925435444572166
0,"Thank you. He was on a mission overseas when Chernobyl melted down, He and every one on the mission who were exposed, died from cancer. A lot of misinformation about government can not be confirmed nor denied.",1.30E+18,https://twitter.com/nonGMOgranny/status/1297240978898681857
0,"Thank you. I don't go hard on people who have medical issues. I sympathize with Kanye I lost my mom to cancer at the age of 22. I understand that might have something to do with it as well. Like I said I don't really follow all of that, just going based on what I've seen.",1.29E+18,https://twitter.com/Caligeorgeee1/status/1286010753548349440
0,The heartbreaking moment Chadwick Boseman broke down about two of his fans battling cancer https://ift.tt/2QAMBz0,1.30E+18,https://twitter.com/codeviewafrica/status/1300006456918446082
0,"They are trying to tell us Biden life tragedies will make him more qualified to be President. I have lost my father, my mother, my brother and my sister to cancer does that make me as qualified",1.30E+18,https://twitter.com/FadlallahMichel/status/1296637373887811584
0,"this is hella disrespecful and it hits close to me, since i lost my uncle because of cancer. my mom and aunt also had cancer (theyre cancer free now). so please, if you are one of these ppl who do that, unfollow me.",1.30E+18,https://twitter.com/arianasmarvel/status/1295433614344298499
0,This means so much to me. Cancer hits close to home for <USER> and <USER> and all the prayers and thoughts are giving me a lot of strength heading into surgery. ,1.30E+18,https://twitter.com/lindythackston/status/1297289038479712259
0,"those we've held but couldn't take home, the ones that came home but didn't stay. Make this your status if you or someone you know has suffered the loss of a baby. The majority won't do it, because unlike cancer, miscarriage, still birth and SIDS is still a taboo subject. Break",1.30E+18,https://twitter.com/NMokeng/status/1297251827306713089
0,"Today I lost my job due to needing more grieving time for my dads passing from cancer.But every downfall has a blessing now I am able to focus on my lash brand,go all in and do what I love. I am excited to announce that dainty lashes is now offering lash extension. ",1.30E+18,https://twitter.com/Bcruuzz/status/1300625252297236480
0,"TY Kimberly. She's tough Pop died-cancer, 2 wars . I was a teen Mom died 10 mnths later, killed on the road as a crossguard. Gone. Bankers said get OUT. My son enjoys hard work. We APPRECIATE. Strong kids leave behind strong parents. Strong parents leave behind STRONGER KIDS",1.30E+18,https://twitter.com/GoingBadger/status/1299207627478568960
0,"Understanding how cancer can affect your body image can help you feel confident as you expect and manage changes in your body. Gain or lose weight, loss of hair, post surgery scars, loss of an organ or limb, muscle weakness ,fatigue, #worldcancersupportmonth",1.29E+18,https://twitter.com/QuestAfya/status/1290559195511693312
0,"water (pisces, scorpio, cancer) placements. y'all are going through it right now. ""loss"" is coming through strongly. you feel like you have nothing and you have no idea where to go from here or how everything fell apart. sit with your emotions. you're being guided to take time+",1.30E+18,https://twitter.com/thespicyempath/status/1297554414551654401
0,"What Are the Causes of Cryptorchid Cancer? - What Are the Causes of Cryptorchid Cancer? If you are a person who has had cryptorchid cancer, then you will know how devastating it can be to suffer. The pain can become too much and you may start... ",1.29E+18,https://twitter.com/Akinpedia/status/1294340542319538181
0,"What guts me is, is that right now people are dying of cancer, in pain , clinging to life for just a few more days , to say goodbye to family and dear friends, yet your alive and well .... there is no god",1.30E+18,https://twitter.com/back_darren/status/1299493770979930113
0,Yes. Wakened by recurring travel anxiety dream -- trying to pack fast for a flight I am about to miss. Brain in overdrive with stress of Covid layered onto ongoing cancer treatment layered onto usual mother-hen clucking over my family. Doing fine before entire world melted down.,1.24E+18,https://twitter.com/DrBHarrison/status/1242377987133067264
0,Yes. Your wife was diagnosed with cancer. It would have been okay to grieve the loss of potential children but walking out and leaving her alone in the hospital.... ,1.29E+18,https://twitter.com/AtheisticSnail/status/1292876916165414920
0,You're also saying you're equally uncaring about the problems with cancer care and job losses. That's their problem not yours. Odd for a business coach to say anyone who worries about job losses is not her problem.,1.30E+18,https://twitter.com/IanMiddletonX/status/1297493077700104194
0,Your Daddy was so crushed by the impending loss that he had to attend services at Our Lady of the Golf Club for solace. Two more words: Cancer Charity,1.30E+18,https://twitter.com/rlmades/status/1295078552518430720
0,"Capitalism don't let Black People Grieve cuz if doesn't pay us enough. It might sound radical but how the fuck am I supposed to keep working when I lost an aunt to cancer , an uncle to Covid19, a cousin to AIDS in 3 weeks? And I'm still expected to get back to work.....",1.27E+18,https://twitter.com/adaywithoutlove/status/1270214299961696257
